time,x,y,vx,vy
1.1400000000000008,117.98439307715476,112.28974008031709,106.58441868954908,97.03335503011971
1.1500000000000008,119.05023726405025,113.26007363061828,106.63071517137352,97.00908490126626
1.1600000000000008,120.11654441576398,114.23016447963094,106.67684000889163,96.98484999980963
1.1700000000000008,121.1833128158529,115.20001297962904,106.72279384859424,96.96065040948733
1.1800000000000008,122.25054075433884,116.1696194837239,106.76857733471034,96.93648621288636
1.1900000000000008,123.31822652768595,117.13898434585278,106.81419110921257,96.91235749145025
1.2000000000000008,124.38636843877808,118.10810792076728,106.85963581182253,96.88826432548596
1.2100000000000009,125.4549647968963,119.07699056402214,106.90491208001622,96.8642067941709
1.2200000000000009,126.52401391769646,120.04563263196385,106.95002054902946,96.84018497555978
1.2300000000000009,127.59351412318676,121.01403448171945,106.9949618518634,96.81619894659158
1.2400000000000009,128.66346374170539,121.98219647118536,107.03973661928985,96.79224878309637
1.2500000000000009,129.7338611078983,122.95011895901632,107.08434547985689,96.76833455980216
1.260000000000001,130.80470456269686,123.91780230461434,107.12878905989426,96.74445635034174
1.270000000000001,131.8759924532958,124.88524686811776,107.17306798351888,96.72061422725945
1.280000000000001,132.94772313313098,125.85245301039035,107.21718287264035,96.69680826201794
1.290000000000001,134.01989496185737,126.81942109301053,107.26113434696651,96.67303852500493
1.300000000000001,135.09250630532705,127.78615147826058,107.30492302400894,96.6493050855399
1.310000000000001,136.16555553556714,128.75264452911597,107.34854951908848,96.62560801188076
1.320000000000001,137.23904103075802,129.71890060923477,107.39201444534085,96.60194737123057
1.330000000000001,138.31296117521143,130.68492008294706,107.43531841372214,96.57832322974411
1.340000000000001,139.38731435934864,131.6507033152445,107.47846203301445,96.55473565253452
1.350000000000001,140.46209897967879,132.61625067176985,107.52144590983144,96.53118470367983
1.360000000000001,141.5373134387771,133.58156251880663,107.56427064862393,96.50767044622955
1.370000000000001,142.61295614526333,134.54663922326893,107.60693685168552,96.48419294221124
1.380000000000001,143.6890255137802,135.51148115269103,107.64944511915816,96.4607522526369
1.390000000000001,144.7655199649718,136.4760886752174,107.69179604903783,96.43734843750953
1.400000000000001,145.84243792546218,137.4404621595925,107.73399023718014,96.41398155582954
1.410000000000001,146.91977782783397,138.4046019751508,107.77602827730595,96.39065166560118
1.420000000000001,147.99753811060702,139.3685084918068,107.81791076100708,96.36735882383893
1.430000000000001,149.0757172182171,140.3321820800452,107.8596382777519,96.34410308657382
1.440000000000001,150.1543136009946,141.29562311091092,107.90121141489098,96.32088450885988
1.450000000000001,151.23332571514354,142.2588319559995,107.94263075766285,96.29770314478033
1.460000000000001,152.31275202272016,143.2218089874473,107.98389688919958,96.27455904745395
1.470000000000001,153.39259099161217,144.18455457792183,108.02501039053253,96.2514522690413
1.480000000000001,154.47284109551748,145.14706910061224,108.06597184059795,96.22838286075095
1.490000000000001,155.55350081392345,146.10935292921974,108.10678181624279,96.20535087284573
1.500000000000001,156.6345686320859,147.07140643794818,108.14744089223029,96.18235635464885
1.5100000000000011,157.7160430410082,148.03323000149467,108.18794964124577,96.15939935455009
1.5200000000000011,158.79792253742065,148.99482399504018,108.22830863390226,96.13647992001192
1.5300000000000011,159.88020562375968,149.9561887942403,108.26851843874627,96.11359809757562
1.5400000000000011,160.96289080814714,150.91732477521606,108.30857962226351,96.0907539328673
1.5500000000000012,162.04597660436977,151.87823231454473,108.34849274888455,96.06794747060401
1.5600000000000012,163.12946153185862,152.83891178925077,108.38825838099062,96.0451787545997
1.5700000000000012,164.21334411566852,153.79936357679676,108.42787707891931,96.02244782777129
1.5800000000000012,165.2976228864577,154.7595880550745,108.46734940097026,95.99975473214457
1.5900000000000012,166.3822963804674,155.71958560239594,108.506675903411,95.97709950886016
1.6000000000000012,167.46736313950151,156.67935659748454,108.54585714048255,95.95448219817948
1.6100000000000012,168.55282171090633,157.63890141946635,108.58489366440531,95.93190283949053
1.6200000000000012,169.63867064755038,158.59822044786125,108.62378602538469,95.90936147131387
1.6300000000000012,170.72490850780423,159.5573140625744,108.66253477161689,95.8868581313084
1.6400000000000012,171.8115338555204,160.51618264388748,108.70114044929468,95.86439285627715
1.6500000000000012,172.89854526001335,161.47482657245024,108.73960360261312,95.84196568217311
1.6600000000000013,173.98594129603947,162.43324622927196,108.7779247737753,95.81957664410497
1.6700000000000013,175.07372054377723,163.391441995713,108.81610450299812,95.79722577634284
1.6800000000000013,176.1618815888072,164.34941425347643,108.85414332851803,95.774913112324
1.6900000000000013,177.25042302209238,165.30716338459968,108.89204178659679,95.75263868465854
1.7000000000000013,178.33934343995836,166.26468977144626,108.92980041152721,95.73040252513499
1.7100000000000013,179.42864144407363,167.2219937966976,108.96741973563893,95.70820466472605
1.7200000000000013,180.51831564143004,168.17907584334486,109.00490028930413,95.68604513359409
1.7300000000000013,181.60836464432307,169.1359362946808,109.04224260094337,95.66392396109676
1.7400000000000013,182.69878707033251,170.09257553429177,109.07944719703123,95.64184117579255
1.7500000000000013,183.7895815423028,171.0489939460497,109.11651460210216,95.61979680544634
1.7600000000000013,184.88074668832382,172.00519191410416,109.15344533875619,95.59779087703485
1.7700000000000014,185.9722811417114,172.9611698228745,109.19023992766468,95.57582341675216
1.7800000000000014,187.06418354098804,173.916928057042,109.2268988875761,95.5538944500151
1.7900000000000014,188.1564525298638,174.87246700154216,109.26342273532174,95.53200400146872
1.8000000000000014,189.24908675721701,175.82778704155686,109.2998119858215,95.51015209499171
1.8100000000000014,190.34208487707522,176.78288856250677,109.33606715208963,95.4883387537017
1.8200000000000014,191.4354455485961,177.7377719500438,109.37218874524041,95.46656399996067
1.8300000000000014,192.5291674360485,178.6924375900434,109.408177274494,95.44482785538024
1.8400000000000014,193.62324920879345,179.6468858685972,109.44403324718208,95.42313034082696
1.8500000000000014,194.7176895412653,180.60111717200547,109.47975716875365,95.40147147642762
1.8600000000000014,195.81248711295282,181.55513188676974,109.51534954278077,95.37985128157445
1.8700000000000014,196.90764060838063,182.5089303995855,109.55081087096424,95.35826977493038
1.8800000000000014,198.00314871709028,183.4625130973348,109.58614165313938,95.33672697443419
1.8900000000000015,199.09901013362168,184.41588036707915,109.62134238728171,95.31522289730572
1.9000000000000015,200.1952235574945,185.36903259605222,109.65641356951274,95.293757560051
1.9100000000000015,201.29178769318963,186.32197017165274,109.6913556941056,95.27233097846738
1.9200000000000015,202.38870125013068,187.27469348143742,109.72616925349082,95.2509431676486
1.9300000000000015,203.4859629426656,188.2272029131139,109.76085473826207,95.22959414198988
1.9400000000000015,204.58357149004823,189.1794988545338,109.79541263718176,95.20828391519296
1.9500000000000015,205.68152561642006,190.13158169368572,109.82984343718681,95.18701250027114
1.9600000000000015,206.77982405079192,191.08345181868842,109.8641476233944,95.16577990955423
1.9700000000000015,207.87846552702587,192.03510961778395,109.89832567910756,95.14458615469357
1.9800000000000015,208.97744878381695,192.9865554793309,109.93237808582091,95.12343124666695
1.9900000000000015,210.07677256467517,193.93778979179757,109.96630532322638,95.10231519578356
2.0000000000000013,211.17643561790743,194.8888129437554,110.00010786921882,95.08123801168884
2.010000000000001,212.27643669659963,195.8396253238723,110.03378619990173,95.0601997033694
2.020000000000001,213.37677455859864,196.79022732090598,110.06734078959286,95.03920027915785
2.0300000000000007,214.47744796649457,197.74061932369756,110.10077211083,95.01823974673762
2.0400000000000005,215.57845568760285,198.69080172116495,110.13408063437649,94.99731811314776
2.0500000000000003,216.6797964939466,199.6407749022964,110.16726682922699,94.97643538478772
2.06,217.7814691622389,200.5905392561443,110.20033116261304,94.95559156742215
2.07,218.88347247386503,201.5400951718185,110.23327410000877,94.93478666618553
2.0799999999999996,219.9858052148651,202.48944303848037,110.2660961051365,94.91402068558698
2.0899999999999994,221.08846617591647,203.43858324533625,110.29879763997236,94.89329362951483
2.099999999999999,222.1914541523162,204.38751618163138,110.33137916475194,94.87260550124141
2.109999999999999,223.2947679439637,205.33624223664378,110.36384113797587,94.85195630342756
2.1199999999999988,224.39840635534347,206.28476179967805,110.39618401641546,94.8313460381273
2.1299999999999986,225.50236819550761,207.23307526005934,110.42840825511828,94.8107747067924
2.1399999999999983,226.6066522780588,208.18118300712726,110.46051430741379,94.790242310277
2.149999999999998,227.71125742113293,209.12908543023002,110.49250262491888,94.76974884884203
2.159999999999998,228.81618244738212,210.07678291871844,110.52437365754348,94.74929432215984
2.1699999999999977,229.92142618395755,211.02427586194003,110.55612785349612,94.72887872931864
2.1799999999999975,231.0269874624925,211.97156464923322,110.58776565928952,94.70850206882695
2.1899999999999973,232.1328651190854,212.91864966992148,110.6192875197461,94.6881643386181
2.199999999999997,233.23905799428286,213.86553131330766,110.65069387800358,94.6678655360546
2.209999999999997,234.3455649330629,214.8122099686682,110.68198517552051,94.6476056579326
2.2199999999999966,235.4523847848181,215.75868602524753,110.7131618520818,94.62738470048619
2.2299999999999964,236.5595164033389,216.7049598722524,110.74422434580421,94.60720265939182
2.239999999999996,237.66695864679696,217.65103189884633,110.77517309314194,94.58705952977257
2.249999999999996,238.77471037772838,218.59690249414405,110.80600852889211,94.56695530620256
2.259999999999996,239.8827704630173,219.54257204720608,110.83673108620022,94.5468899827111
2.2699999999999956,240.9911377738793,220.4880409470332,110.8673411965657,94.52686355278705
